,x
36573_at,-0.009088452
33554_at,-0.009123742
34779_at,-0.009141918
33084_at,-0.009203359
33583_r_at,-0.009218425
36248_at,-0.009249345
31780_f_at,-0.009295993
33098_at,-0.009316127
38344_at,-0.009354813
36148_at,-0.009405328
38942_r_at,-0.009540332
34965_at,-0.009632076
34554_at,-0.009636281
39667_at,-0.009720807
38007_at,-0.010012085
35948_at,-0.010054205
934_at,-0.010075176
31650_g_at,-0.010203038
38647_at,-0.010223248
33792_at,-0.010228463
34837_at,-0.010265091
37851_at,-0.01027606
39124_r_at,-0.010276195
31338_at,-0.010288217
39821_s_at,-0.010294096
35081_at,-0.0103354
1566_at,-0.010400245
37214_g_at,-0.010408703
32627_at,-0.010416308
40755_at,-0.010437949
31502_at,-0.010451535
1439_s_at,-0.010498395
1289_at,-0.010661224
33080_s_at,-0.010760963
980_at,-0.010947295
41394_at,-0.011038482
41589_at,-0.01106679
38020_at,-0.011104517
34630_s_at,-0.011149773
34994_at,-0.011247849
37370_i_at,-0.011304605
40687_at,-0.011380589
102_at,-0.011476691
618_at,-0.011511928
37968_at,-0.011625966
40284_at,-0.011627986
35897_r_at,-0.011700415
39936_at,-0.011795338
37115_at,-0.011869112
34559_at,-0.011903778
34451_at,-0.011947337
32883_at,-0.012042843
37906_at,-0.012072174
36522_at,-0.01214623
35379_at,-0.012162875
36395_at,-0.012214021
39917_at,-0.012266494
41157_at,-0.012536073
34759_at,-0.012567019
36971_at,-0.012727198
34086_at,-0.012865283
36691_at,-0.012926124
37785_at,-0.012929164
32069_at,-0.012965586
40443_at,-0.012977676
33462_at,-0.013059563
32967_at,-0.013102745
33329_at,-0.013116715
37951_at,-0.013128345
31594_at,-0.013181782
36987_at,-0.013187186
38151_at,-0.013373557
37213_at,-0.013408613
31731_at,-0.013435131
39280_at,-0.013515061
36647_at,-0.013587389
34250_at,-0.013610665
36915_at,-0.013618092
36261_at,-0.013624054
33808_at,-0.013672775
32020_at,-0.013705726
41275_at,-0.013752023
41208_at,-0.013792239
34215_at,-0.013816729
31353_f_at,-0.013866133
37763_at,-0.01386709
32054_at,-0.013895365
35890_at,-0.013908302
33398_at,-0.013965535
38464_at,-0.014012254
32418_at,-0.014032361
32924_at,-0.014059039
33803_at,-0.014070735
898_s_at,-0.014137183
1602_at,-0.014246523
34397_at,-0.014337914
37128_at,-0.014398512
34600_s_at,-0.014459793
41163_at,-0.014479989
32768_at,-0.014555887
31740_s_at,-0.014608035
40342_at,-0.014738422
35870_at,-0.014775923
38376_at,-0.014801709
35553_at,-0.014822679
41181_r_at,-0.014844474
34939_r_at,-0.014892142
37535_at,-0.014905108
32691_s_at,-0.014905684
32104_i_at,-0.014906499
40742_at,-0.014984076
41230_at,-0.015040221
31809_at,-0.01508114
36776_at,-0.015116205
37963_at,-0.015250333
40208_at,-0.015335333
36942_at,-0.015361369
40322_at,-0.015478932
39310_at,-0.015532223
38851_at,-0.015621883
38936_at,-0.015630776
32517_at,-0.015631292
36705_at,-0.01565185
32002_at,-0.015652864
39281_at,-0.015721898
40806_at,-0.01574924
33058_at,-0.015769353
37044_at,-0.015852404
41667_s_at,-0.015854703
37538_at,-0.015897834
38870_at,-0.015937744
935_at,-0.016161422
41165_g_at,-0.016206622
38377_at,-0.016224227
35899_at,-0.016328992
36284_at,-0.016431405
39369_at,-0.016580902
39638_at,-0.016584336
1037_at,-0.016746881
32720_at,-0.016778347
40843_at,-0.016785898
40437_at,-0.016789776
40086_at,-0.01679122
32432_f_at,-0.016867854
34462_at,-0.016901196
40319_at,-0.016962826
36579_at,-0.016978933
38549_at,-0.017115997
34541_at,-0.017161058
1577_at,-0.017188553
2077_at,-0.017268584
36819_at,-0.017273304
39187_at,-0.017282248
41430_at,-0.017342183
38484_at,-0.017366955
183_at,-0.017516108
32778_at,-0.017517334
39632_at,-0.017552342
41764_at,-0.017632666
755_at,-0.017670733
32482_at,-0.017761509
32486_at,-0.01786986
36546_r_at,-0.017942996
32423_at,-0.018057084
37140_s_at,-0.018064884
39451_i_at,-0.018567947
790_at,-0.018656097
36518_at,-0.018692317
301_at,-0.018742074
40119_at,-0.018754917
32673_at,-0.018885089
32791_at,-0.018970574
39456_at,-0.01922854
31849_at,-0.019331029
838_s_at,-0.019373229
34398_at,-0.019422991
40106_at,-0.019425329
41201_at,-0.019488517
35601_at,-0.019495381
34522_at,-0.019510498
36594_s_at,-0.019758185
35668_at,-0.019777947
526_s_at,-0.019848378
1666_at,-0.019860385
34935_at,-0.019890778
41770_at,-0.019929906
39583_at,-0.019992332
35772_at,-0.020133675
1847_s_at,-0.020193884
36558_at,-0.020254078
616_s_at,-0.020344685
36206_at,-0.020395957
31745_at,-0.020536376
34924_at,-0.020540891
500_at,-0.020726593
38216_at,-0.020753924
36737_at,-0.020801795
725_i_at,-0.020842394
1212_at,-0.020905947
34915_at,-0.020933201
33148_at,-0.021001272
34488_i_at,-0.021035702
40959_at,-0.021047216
35641_g_at,-0.02110101
34146_at,-0.021201512
36910_at,-0.021225229
1009_at,-0.021252821
36434_r_at,-0.021357418
32165_at,-0.0214252
36285_at,-0.02145924
38447_at,-0.021525737
35932_at,-0.021566961
39901_at,-0.021604278
37846_at,-0.021705243
191_at,-0.021814263
34298_at,-0.021882778
38506_at,-0.021945118
36703_at,-0.022000981
1259_at,-0.022006739
39051_at,-0.022109169
31834_r_at,-0.022133693
41697_at,-0.022158753
32907_at,-0.022172743
34627_at,-0.022240849
1143_s_at,-0.02227641
37829_at,-0.02228483
32870_g_at,-0.022375627
31961_r_at,-0.022501779
31700_at,-0.02250993
38184_at,-0.022644893
33831_at,-0.022716534
35578_at,-0.022724918
33603_at,-0.022829343
33788_at,-0.022872146
33601_at,-0.02291359
41286_at,-0.022983011
40042_r_at,-0.023033881
32856_at,-0.023128741
31527_at,-0.023354918
36422_s_at,-0.023443933
41825_at,-0.023559473
36231_at,-0.023588191
34836_at,-0.02366808
34105_f_at,-0.023860341
34129_at,-0.02393911
40003_at,-0.023996292
36838_at,-0.024024336
32613_at,-0.024113734
477_at,-0.024369297
35670_at,-0.024378017
37720_at,-0.024416824
39972_at,-0.024425886
31900_at,-0.024544469
38829_r_at,-0.024547794
1547_at,-0.024584217
32991_f_at,-0.024628639
34070_s_at,-0.024655505
136_at,-0.024678855
40221_at,-0.024694471
41540_at,-0.02472
31766_s_at,-0.02476091
1156_at,-0.025290286
32289_at,-0.025307531
38710_at,-0.025329374
35490_at,-0.025493093
41392_at,-0.025528406
32109_at,-0.025539337
34724_at,-0.025608603
32867_at,-0.025628109
34588_i_at,-0.025655357
35864_at,-0.025668275
37312_at,-0.025931985
39237_at,-0.02598798
37941_at,-0.026054079
40602_at,-0.02606601
40022_at,-0.02609209
34078_s_at,-0.026097312
33501_r_at,-0.026115769
36841_at,-0.026176711
1545_g_at,-0.02620673
38001_at,-0.0262168
39820_at,-0.026258922
32156_at,-0.026342238
32790_at,-0.02634718
37772_at,-0.026362414
38535_at,-0.026433712
33091_at,-0.026533088
41637_at,-0.026562075
1684_s_at,-0.02656576
38073_at,-0.02665324
35403_at,-0.026724001
1277_at,-0.026763914
888_s_at,-0.026836043
36372_at,-0.027017076
35736_at,-0.02701983
37976_at,-0.02721029
34583_at,-0.027253021
33197_at,-0.027280741
34061_at,-0.027301447
33204_at,-0.027360945
734_at,-0.02737479
34361_at,-0.027414193
33801_at,-0.027497035
37494_at,-0.027625597
31634_at,-0.027751729
1541_f_at,-0.027831948
1092_at,-0.027834733
40657_r_at,-0.027844019
35137_at,-0.027889514
37216_at,-0.027903314
32866_at,-0.027977963
40675_r_at,-0.02798644
1957_s_at,-0.0280408
31922_i_at,-0.028084499
32961_at,-0.028091613
34532_at,-0.02809678
37349_r_at,-0.028287623
41633_at,-0.028316323
34963_at,-0.028391392
1952_s_at,-0.02851331
36230_at,-0.028520036
129_g_at,-0.028552619
38441_s_at,-0.028564578
40459_at,-0.028630372
1552_i_at,-0.028679464
40715_at,-0.028683457
35377_at,-0.028689978
34144_at,-0.029056122
38357_at,-0.029091206
1170_at,-0.029137509
107_at,-0.029161726
34657_at,-0.029422913
32595_at,-0.029471597
2084_s_at,-0.029488272
32248_at,-0.029522465
39922_at,-0.029540611
37541_at,-0.029642212
38334_g_at,-0.029661578
39720_g_at,-0.02972704
41757_at,-0.0297939
40626_at,-0.029916975
39130_at,-0.029930476
41105_s_at,-0.030009895
34457_at,-0.03006639
35480_at,-0.030072063
34526_s_at,-0.030093953
39459_at,-0.03028177
38406_f_at,-0.030364354
38781_at,-0.030477588
37328_at,-0.030541812
36031_at,-0.030588123
38107_at,-0.030624575
37438_at,-0.030883361
40819_at,-0.030927709
31536_at,-0.030956632
37551_at,-0.030978642
37404_at,-0.030982421
35686_s_at,-0.031069047
761_g_at,-0.031143931
41007_at,-0.031281282
34525_at,-0.031425325
34573_at,-0.031458597
36048_at,-0.031539532
38522_s_at,-0.031645701
34698_at,-0.031677578
665_at,-0.031742764
35559_at,-0.0318158
35796_at,-0.031817704
36289_f_at,-0.031942332
32044_at,-0.031979891
41011_i_at,-0.031991469
38293_s_at,-0.032008619
1981_s_at,-0.032170068
34248_at,-0.03217863
39868_at,-0.032193518
36816_s_at,-0.032222195
33064_at,-0.032253109
1930_at,-0.032383147
35753_at,-0.032532361
34502_g_at,-0.032538007
37121_at,-0.032562566
36157_at,-0.032624893
38988_at,-0.032711981
36385_at,-0.032722417
1023_at,-0.032734107
41402_at,-0.032777208
31987_at,-0.032819907
32292_at,-0.032846206
33634_at,-0.032849164
36498_at,-0.032857341
37889_at,-0.032870855
1246_at,-0.032959462
31748_at,-0.033010102
41323_at,-0.033034025
35531_at,-0.033147087
34148_at,-0.033271882
40400_at,-0.033355894
34528_at,-0.033425117
2034_s_at,-0.033479734
40310_at,-0.033555599
40215_at,-0.033693619
36121_at,-0.033706978
2033_s_at,-0.03375401
34992_g_at,-0.033811953
34908_at,-0.033824514
33541_s_at,-0.033882094
33246_at,-0.034011545
38900_at,-0.034020036
36368_at,-0.034061891
34490_f_at,-0.034099196
31399_at,-0.03411228
37795_at,-0.034143583
40317_at,-0.034507182
39948_at,-0.034688644
31697_s_at,-0.034701112
40751_at,-0.034711371
34007_at,-0.034858002
40277_at,-0.034867477
34889_at,-0.034873459
716_at,-0.035094682
35047_at,-0.0351527
34826_at,-0.035196937
33168_at,-0.035234921
1786_at,-0.035273122
41004_at,-0.035297476
34075_at,-0.035326986
38869_at,-0.035397072
40302_at,-0.035397894
38600_r_at,-0.035519757
2070_i_at,-0.035526986
40335_at,-0.035600534
39815_at,-0.0356759
39159_at,-0.035762812
32046_at,-0.035784042
1576_g_at,-0.035871439
34067_at,-0.036043644
32007_at,-0.036070175
40704_at,-0.036071303
36677_at,-0.036132317
41257_at,-0.036132627
34351_at,-0.036212514
32505_at,-0.03628764
34287_at,-0.0363803
41383_at,-0.03644203
32012_at,-0.036469323
37875_at,-0.036570917
1256_at,-0.036601544
36707_s_at,-0.036635604
37800_r_at,-0.036708915
1437_at,-0.036865885
34128_at,-0.03688466
37273_at,-0.037011365
40368_r_at,-0.037024588
34942_at,-0.03706661
39272_g_at,-0.037082207
36389_at,-0.037099034
35072_at,-0.037214247
1976_s_at,-0.03723689
35104_r_at,-0.037308342
35551_g_at,-0.037336348
451_at,-0.037409364
33371_s_at,-0.037443443
37434_at,-0.037449131
31663_at,-0.037468357
35340_at,-0.037529644
41364_r_at,-0.037532296
34119_at,-0.03757024
34746_at,-0.03762181
1642_at,-0.03762658
36276_at,-0.037640698
31676_at,-0.03764353
36096_at,-0.037675589
32319_at,-0.037831324
41347_at,-0.037844804
39802_at,-0.03788302
32467_at,-0.037956516
40273_at,-0.038060192
37415_at,-0.038148924
39537_at,-0.038163146
729_i_at,-0.038247986
511_s_at,-0.038279358
40001_r_at,-0.038352731
35002_g_at,-0.038356587
34460_at,-0.038739196
1357_at,-0.038802369
31667_r_at,-0.038913047
33676_at,-0.038947213
33261_at,-0.039035998
31759_at,-0.039075804
36383_at,-0.039161749
37834_at,-0.039430474
720_at,-0.039461997
35103_i_at,-0.039475047
34033_s_at,-0.039517807
40876_at,-0.039646794
1042_at,-0.039726989
AFFX-hum_alu_at,-0.039760417
968_i_at,-0.039766473
32600_at,-0.039794437
31539_r_at,-0.040077202
40668_s_at,-0.040124372
37657_at,-0.040171041
36292_at,-0.040361955
38353_at,-0.040478795
38899_s_at,-0.040506281
551_at,-0.040516238
38236_at,-0.040601743
35586_at,-0.040618787
33470_at,-0.040692101
41731_g_at,-0.040782972
1124_at,-0.040813289
31814_i_at,-0.040919405
34954_r_at,-0.040925287
37935_at,-0.040927182
35464_at,-0.040935269
1185_at,-0.041007774
31906_at,-0.041013404
35344_at,-0.041159024
38304_r_at,-0.041237876
2078_s_at,-0.041245466
36919_r_at,-0.041247734
37744_r_at,-0.041287973
41188_at,-0.041489129
39619_at,-0.041493336
40081_at,-0.041523296
37954_at,-0.041549078
38509_at,-0.041585997
39212_at,-0.041692359
41305_at,-0.042107834
38787_at,-0.042149152
35503_at,-0.042194687
34856_at,-0.042235416
40662_g_at,-0.042337322
41429_at,-0.042350475
1667_s_at,-0.042361049
33675_at,-0.04242891
35635_at,-0.042429516
39014_at,-0.042451241
39580_at,-0.042513672
41245_at,-0.042532535
37698_at,-0.04261252
35520_at,-0.042731564
34508_r_at,-0.04287798
41823_at,-0.042914002
33798_at,-0.042982198
32192_g_at,-0.042986142
37302_at,-0.042988782
1681_at,-0.04312215
33651_at,-0.043131453
34775_at,-0.043471676
32021_at,-0.043494839
38844_at,-0.043513634
1244_at,-0.043630957
38229_at,-0.043740769
33915_at,-0.043744687
31688_at,-0.043764206
37898_r_at,-0.043903818
33737_f_at,-0.043930182
39592_r_at,-0.043935217
38884_at,-0.043945373
36856_at,-0.043978585
33520_at,-0.044164639
37048_at,-0.044256893
39063_at,-0.04429128
897_at,-0.044463382
41651_at,-0.044561964
35972_at,-0.044655077
32916_at,-0.044806052
36222_at,-0.044830145
40304_at,-0.04483348
39684_at,-0.044917287
33965_at,-0.045061643
31966_at,-0.045104173
38497_at,-0.045468837
41399_at,-0.045525425
1823_g_at,-0.045590235
32272_at,-0.04567838
32072_at,-0.045705412
40734_r_at,-0.045713071
40274_at,-0.045839221
37047_at,-0.045947559
37847_at,-0.04625509
37423_at,-0.046429623
37504_at,-0.046554294
33963_at,-0.046716676
38614_s_at,-0.046911384
38577_at,-0.04701906
35434_at,-0.04706097
689_at,-0.047084617
36314_at,-0.047093651
39752_at,-0.047162352
39633_at,-0.047241393
556_s_at,-0.047244077
702_f_at,-0.047448269
41287_s_at,-0.047566272
31571_at,-0.04759578
38939_r_at,-0.047620229
242_at,-0.04768145
32110_at,-0.04781152
33566_at,-0.047895629
34463_at,-0.047922668
41151_at,-0.047966132
804_s_at,-0.047991302
40594_r_at,-0.048009911
597_at,-0.048024241
249_at,-0.048166573
35110_at,-0.048388571
1588_at,-0.04851609
2013_at,-0.048617447
41277_at,-0.048677837
35975_at,-0.04869639
36645_at,-0.048838322
38476_at,-0.048927937
38961_at,-0.049021142
36467_g_at,-0.049038541
35235_at,-0.049131209
918_at,-0.049160499
554_at,-0.049237283
37771_at,-0.049285215
35012_at,-0.049301069
33740_at,-0.049342732
31440_at,-0.049344665
34905_at,-0.049449242
570_at,-0.049502108
34227_i_at,-0.049593544
33872_at,-0.049793019
32557_at,-0.050167494
37543_at,-0.050339876
122_at,-0.050342468
1294_at,-0.050374192
39942_at,-0.050380939
38780_at,-0.050539543
35064_at,-0.050561408
290_s_at,-0.050565002
33166_at,-0.050610392
39951_at,-0.050660873
41285_at,-0.050806728
39483_s_at,-0.050809815
185_at,-0.050897041
39960_at,-0.050973956
32898_at,-0.050991079
32930_f_at,-0.051070853
37811_at,-0.051072619
36651_at,-0.051250701
41125_r_at,-0.051331975
2007_g_at,-0.051410609
38477_at,-0.051692299
39236_s_at,-0.051765639
35865_at,-0.051869169
34978_g_at,-0.051883905
34894_r_at,-0.051914151
806_at,-0.051920236
1378_g_at,-0.05207227
37955_at,-0.052119763
37183_at,-0.052254424
40864_at,-0.052267277
35317_at,-0.052277772
35667_at,-0.052278987
2028_s_at,-0.052305997
39926_at,-0.052388887
41469_at,-0.052666736
37767_at,-0.052695615
36330_at,-0.052700494
35690_s_at,-0.052773447
35678_at,-0.05299587
32933_r_at,-0.053043096
34694_at,-0.053060022
34591_at,-0.05309232
35853_at,-0.053198462
36438_at,-0.053367085
38103_at,-0.053478865
32560_s_at,-0.05353298
37479_at,-0.053643977
34393_r_at,-0.053733999
33303_at,-0.054065989
37243_at,-0.054165221
34205_at,-0.054179639
36242_at,-0.054186842
33032_r_at,-0.054421359
36865_at,-0.054473223
35739_at,-0.054545055
40623_at,-0.054621918
1533_at,-0.054819742
32271_at,-0.054895349
35741_at,-0.054913938
34873_at,-0.054987821
35989_at,-0.055039852
33157_at,-0.055073689
33667_at,-0.055147044
39866_at,-0.055219125
34172_s_at,-0.055285088
33964_at,-0.05529089
825_at,-0.055317012
34357_g_at,-0.055326688
33893_r_at,-0.055375463
36172_s_at,-0.055413901
41453_at,-0.05547607
32080_at,-0.055525556
32855_at,-0.055550529
38171_at,-0.0556677
173_at,-0.055704658
38817_at,-0.055750448
33533_at,-0.055792884
34324_at,-0.05588081
1393_at,-0.055938307
37040_at,-0.055995742
34995_at,-0.056098235
33764_at,-0.056174616
35957_at,-0.056223133
35689_at,-0.056506707
31815_r_at,-0.05651686
37547_at,-0.056606453
1049_g_at,-0.056714608
35680_r_at,-0.056852761
34159_at,-0.056876929
36352_at,-0.056888349
33109_f_at,-0.057021464
37553_at,-0.057249158
32029_at,-0.057260908
36773_f_at,-0.057275095
34108_g_at,-0.05738471
36182_at,-0.057517764
41702_r_at,-0.057540512
33950_g_at,-0.057609754
1226_at,-0.057719196
35802_at,-0.057808288
40152_r_at,-0.057903604
35038_at,-0.057979074
34373_at,-0.057984595
151_s_at,-0.058014721
39170_at,-0.058203249
38238_at,-0.058244138
39719_at,-0.058266772
41579_s_at,-0.058341119
35866_at,-0.058466728
36249_at,-0.058493689
38704_at,-0.058515089
37207_at,-0.05852923
40761_at,-0.058542736
37180_at,-0.058617643
32801_at,-0.058795635
35561_at,-0.05891262
35461_at,-0.058955741
37630_at,-0.058989546
32863_at,-0.059068346
36260_at,-0.059138492
32571_at,-0.059241046
34679_at,-0.059317767
33828_at,-0.059351082
36379_at,-0.05948651
40475_at,-0.059551076
31942_at,-0.05958033
40292_at,-0.060041546
34362_at,-0.06010041
38889_at,-0.060203218
1134_at,-0.060225971
40527_at,-0.060372683
32872_at,-0.060446258
416_s_at,-0.06052764
32899_s_at,-0.060562769
31698_at,-0.060581899
40867_at,-0.060603439
41735_at,-0.060614904
36829_at,-0.060682114
41373_s_at,-0.060777959
40741_at,-0.06083336
31443_at,-0.061172784
38937_at,-0.061177487
2066_at,-0.061218695
40683_at,-0.061283176
38646_s_at,-0.061284954
40376_at,-0.061302309
1365_at,-0.061331238
1159_at,-0.061420908
41655_at,-0.061491525
32748_at,-0.061502862
38908_s_at,-0.061619177
35134_at,-0.061648163
34717_s_at,-0.061747046
38263_at,-0.06175021
36371_at,-0.061833146
